ID,ACTION
6561,0.99999999
6562,0.980698205
6563,0.949161652
6564,0.913809998
6565,0.952200667
6566,0.988270893
6567,0.999999991
6568,1
6569,0.903188759
6570,0.999999997
6571,0.812420986
6572,0.999999993
6573,1
6574,0.999999996
6575,0.919220407
6576,0.967512535
6577,0.943238151
6578,0.947588924
6579,0.91856465
6580,0.991173437
6581,0.546010443
6582,0.954645033
6583,0.981107931
6584,1
6585,0.99524611
6586,0.94359625
6587,0.581654006
6588,0.785864587
6589,0.875229382
6590,0.794829746
6591,0.98937405
6592,0.999999999
6593,0.510067444
6594,0.988785598
6595,1
6596,0.999999996
6597,0.913750965
6598,0.849929608
6599,0.990598933
6600,0.631245656
6601,0.983875428
6602,0.914574398
6603,0.973560531
6604,0.978781444
6605,0.939075757
6606,0.999999997
6607,0.928190254
6608,0.7655546
6609,0.968785153
6610,0.904855464
6611,0.996593228
6612,0.999999999
6613,0.999999993
6614,0.911355835
6615,0.991505973
6616,0.912241989
6617,0.842063604
6618,0.931245479
6619,0.990650669
6620,1
6621,0.996115752
6622,0.98535033
6623,0.937670739
6624,0.942568619
6625,0.936909941
6626,0.976415738
6627,0.828917549
6628,0.985986818
6629,0.968014297
6630,0.988910028
6631,0.380175754
6632,0.999999998
6633,0.82831253
6634,0.999999997
6635,0.938663771
6636,1
6637,0.924116254
6638,0.896774124
6639,0.941908125
6640,0.792343826
6641,0.999999999
6642,0.998335887
6643,0.992511544
6644,0.918295355
6645,0.979798721
6646,0.966191954
6647,0.997497077
6648,0.792232226
6649,0.817281732
6650,0.970486444
6651,0.90448291
6652,0.997343679
6653,0.825214077
6654,0.75383582
6655,0.993302412
6656,0.989996359
6657,0.999999986
6658,0.99253657
6659,0.864696523
6660,0.955571245
6661,0.970559982
6662,0.994387549
6663,0.956014198
6664,0.999999998
6665,0.979902022
6666,0.942814004
6667,0.999999999
6668,0.979218025
6669,0.894813082
6670,0.853432579
6671,0.952236852
6672,0.971016117
6673,0.999135165
6674,0.999999995
6675,0.965376236
6676,0.991387181
6677,0.938779113
6678,0.999999993
6679,0.999999999
6680,0.999999998
6681,0.985737895
6682,0.957051327
6683,0.896880228
6684,0.95744624
6685,0.980915316
6686,1
6687,0.991923176
6688,0.999999992
6689,0.999999999
6690,0.970743674
6691,0.973198334
6692,0.999999997
6693,0.938279181
6694,0.999999997
6695,0.989139389
6696,0.966421976
6697,0.973551148
6698,0.954581571
6699,0.967965684
6700,0.989289994
6701,0.807399658
6702,0.839786514
6703,0.575248312
6704,0.981240818
6705,0.999999997
6706,0.916304356
6707,0.970868092
6708,0.93820765
6709,0.999999998
6710,0.962280686
6711,0.984276066
6712,0.959774408
6713,0.999999978
6714,0.932546834
6715,1
6716,0.925683298
6717,0.999999998
6718,0.877632761
6719,0.999999998
6720,0.983573432
6721,0.970437989
6722,0.566195265
6723,0.990261526
6724,0.98168852
6725,0.984222389
6726,0.983710698
6727,0.999163279
6728,0.944788522
6729,0.999999998
6730,0.999999999
6731,0.947546508
6732,0.997482223
6733,0.935820502
6734,0.999999998
6735,0.966937694
6736,0.994444173
6737,0.970109449
6738,0.781322088
6739,0.267438143
6740,0.902501841
6741,0.999999994
6742,0.999999998
6743,0.99427982
6744,0.999999983
6745,0.98550035
6746,0.995519323
6747,0.939431751
6748,0.959658763
6749,1
6750,0.894789703
6751,0.807082367
6752,0.959608463
6753,0.999999994
6754,0.999999999
6755,0.970772858
6756,0.895465739
6757,0.978580434
6758,0.928673318
6759,0.979561002
6760,0.360533708
6761,0.993523721
6762,0.962315099
6763,0.999999997
6764,0.825139668
6765,1
6766,0.952379356
6767,0.977044133
6768,0.999999998
6769,0.807550962
6770,0.972399064
6771,0.295092294
6772,0.994024318
6773,0.841750077
6774,0.934767848
6775,0.999999998
6776,0.937607733
6777,0.927847964
6778,0.999999997
6779,0.999999997
6780,0.947068282
6781,0.988022052
6782,0.979578488
6783,0.999999997
6784,0.976375545
6785,0.906513227
6786,0.991787467
6787,0.979308683
6788,0.793627586
6789,0.999999993
6790,0.999999997
6791,0.835259404
6792,0.878472813
6793,0.965990144
6794,0.970791633
6795,0.980898423
6796,0.865314209
6797,0.980609212
6798,0.968324852
6799,0.785836654
6800,0.999999999
6801,0.992938092
6802,0.989978132
6803,0.965725224
6804,0.999999998
6805,0.983324077
6806,0.843832563
6807,0.995844554
6808,0.970863011
6809,0.971300918
6810,0.993543456
6811,0.96421051
6812,0.946808696
6813,0.993224005
6814,0.884670319
6815,0.977209506
6816,0.999999992
6817,0.978011286
6818,0.969370033
6819,0.959399133
6820,0.999999995
6821,0.971411853
6822,0.975057194
6823,0.999999999
6824,0.963164334
6825,0.953910973
6826,0.911362313
6827,0.944867886
6828,0.988449844
6829,0.825324773
6830,0.974371026
6831,0.976050093
6832,1
6833,0.999999993
6834,0.944739395
6835,0.935209802
6836,0.999999997
6837,0.999999999
6838,0.9740847
6839,0.999999992
6840,0.976818424
6841,0.674533473
6842,0.901276849
6843,0.995947548
6844,0.976149514
6845,0.926646418
6846,0.977475689
6847,0.940246972
6848,0.995759594
6849,0.965135083
6850,0.999999998
6851,0.969944066
6852,0.965279805
6853,0.973912812
6854,0.960135408
6855,0.950033101
6856,0.999999995
6857,0.906554785
6858,0.817389054
6859,0.85505076
6860,0.961648766
6861,0.990387877
6862,0.99999997
6863,0.970230443
6864,0.129100842
6865,0.939325034
6866,0.91482992
6867,0.866167314
6868,0.982058853
6869,0.139735136
6870,0.946010911
6871,0.886536755
6872,0.895420017
6873,0.999999992
6874,0.994830611
6875,0.972531673
6876,0.984002212
6877,0.99999999
6878,0.972392395
6879,0.980524186
6880,0.856776865
6881,0.98039946
6882,0.897654836
6883,0.918560211
6884,0.915374282
6885,0.951212549
6886,0.999999999
6887,0.978995547
6888,1
6889,0.788729031
6890,0.978694076
6891,0.963357278
6892,0.999999997
6893,1
6894,0.963820028
6895,0.996683842
6896,0.906132117
6897,0.937961086
6898,0.97499757
6899,0.970183076
6900,0.994358702
6901,0.999999994
6902,0.946765748
6903,0.995553328
6904,0.999999996
6905,1
6906,0.957361808
6907,0.907346728
6908,0.999999998
6909,0.988030807
6910,0.936084208
6911,0.996419246
6912,0.996830728
6913,0.88164941
6914,0.939215543
6915,0.629580792
6916,0.999999997
6917,0.970807687
6918,0.847454936
6919,0.999999997
6920,0.944410526
6921,0.999999999
6922,0.738920397
6923,0.985641782
6924,0.973510436
6925,0.988859746
6926,0.941463295
6927,0.941628747
6928,0.988995244
6929,0.949489792
6930,0.929255829
6931,0.816600863
6932,0.951911857
6933,0.999999998
6934,0.94080855
6935,0.915238098
6936,0.780536267
6937,0.971782892
6938,0.925101439
6939,0.925432808
6940,0.991748657
6941,0.802876244
6942,0.999999996
6943,0.999999994
6944,0.473758399
6945,0.875628786
6946,0.235626885
6947,0.999999997
6948,0.929343123
6949,0.881147937
6950,0.949805745
6951,0.969992569
6952,0.958276951
6953,0.990262275
6954,0.999999999
6955,0.998337686
6956,0.947962725
6957,0.983401317
6958,0.926552834
6959,0.92790495
6960,0.931544974
6961,0.990710119
6962,0.999999995
6963,0.876741707
6964,0.672898434
6965,0.951138561
6966,0.958839942
6967,0.999999995
6968,0.999317909
6969,0.955428816
6970,0.967725043
6971,0.880032062
6972,0.932785449
6973,0.915273137
6974,0.999999997
6975,0.941522756
6976,0.985995719
6977,0.942839373
6978,0.988596926
6979,0.995584152
6980,1
6981,0.905509562
6982,0.959633925
6983,0.999999996
6984,0.999999998
6985,0.860173215
6986,0.298147613
6987,0.905704459
6988,0.982810976
6989,0.995731531
6990,0.999999997
6991,0.999999998
6992,0.927555533
6993,0.821757749
6994,0.633702176
6995,0.978089791
6996,0.952204157
6997,0.977000169
6998,0.613725539
6999,0.795928229
7000,0.90307391
7001,0.834178704
7002,0.906196038
7003,0.969939719
7004,0.983537554
7005,1
7006,0.986356267
7007,0.996741423
7008,0.985652167
7009,0.999999997
7010,0.996750964
7011,0.949853577
7012,0.963571283
7013,0.977208676
7014,0.989207997
7015,0.999999997
7016,0.998076138
7017,0.981569937
7018,0.968389897
7019,0.887023312
7020,0.982738703
7021,0.930709689
7022,0.922263506
7023,0.972856109
7024,0.946754498
7025,0.91853207
7026,0.999999997
7027,0.999999996
7028,0.820338164
7029,1
7030,0.990731358
7031,0.90401633
7032,0.872302094
7033,0.930255513
7034,0.891423271
7035,0.907562725
7036,0.52559784
7037,0.999999995
7038,0.955889649
7039,0.895030409
7040,0.969176832
7041,0.983327972
7042,0.920976825
7043,0.983243804
7044,0.997313091
7045,0.975805175
7046,0.99994913
7047,0.790973948
7048,0.922183926
7049,0.987287503
7050,0.979018745
7051,0.999999998
7052,0.945227966
7053,0.999999998
7054,0.983844034
7055,0.870338575
7056,0.84006304
7057,0.999999975
7058,0.999999999
7059,0.94832872
7060,0.990027444
7061,0.979901015
7062,0.294998647
7063,0.999999999
7064,0.980302292
7065,0.949514108
7066,0.875884585
7067,0.996104799
7068,0.999999993
7069,0.999999999
7070,0.761209513
7071,0.999999992
7072,0.999999996
7073,1
7074,0.91406677
7075,0.844993491
7076,0.97946695
7077,0.94686323
7078,0.999999999
7079,0.999999997
7080,0.976018618
7081,0.999999996
7082,0.881803279
7083,0.974449534
7084,0.954153423
7085,0.999999997
7086,1
7087,0.998913694
7088,0.999999999
7089,0.999999998
7090,1
7091,0.939446393
7092,0.991802104
7093,0.932534364
7094,0.976373306
7095,0.999999976
7096,0.99151182
7097,1
7098,0.953872756
7099,0.982279159
7100,0.999999997
7101,0.999999993
7102,0.989740736
7103,0.953002564
7104,1
7105,0.999999998
7106,0.953227855
7107,0.993522343
7108,0.966943744
7109,0.971601612
7110,0.956016554
7111,0.949555465
7112,0.927116908
7113,0.900111775
7114,0.81636277
7115,0.978774463
7116,0.999999999
7117,0.991598195
7118,0.951674187
7119,0.66039814
7120,0.977510439
7121,0.629476662
7122,0.379609525
7123,0.796291526
7124,0.92937111
7125,0.990734553
7126,0.89680547
7127,0.895875542
7128,0.999999997
7129,0.983417117
7130,0.999999999
7131,0.990184334
7132,0.859048397
7133,0.999094728
7134,0.96681512
7135,0.894875357
7136,0.970308088
7137,0.930371083
7138,0.991085477
7139,0.983713685
7140,0.972043745
7141,0.988870471
7142,0.992662369
7143,0.970755481
7144,0.902608889
7145,0.479266973
7146,0.962343701
7147,0.990030999
7148,0.967794827
7149,0.989479785
7150,0.98073751
7151,0.96438192
7152,0.990848299
7153,0.71714329
7154,0.999999997
7155,0.965245899
7156,0.999999996
7157,0.967452015
7158,0.979296373
7159,0.89346394
7160,0.945241716
7161,0.788729031
7162,0.999999997
7163,0.954412662
7164,0.919060289
7165,0.992542613
7166,0.780672646
7167,0.975466629
7168,0.98448879
7169,0.999999996
7170,0.295278081
7171,0.985044533
7172,0.983859404
7173,0.999999998
7174,0.806399173
7175,0.994854173
7176,0.96806251
7177,0.979016875
7178,0.999999993
7179,0.675125662
7180,0.960850657
7181,0.999999999
7182,0.999999992
7183,0.966348009
7184,0.819672005
7185,0.958138974
7186,0.952210719
7187,0.999138758
7188,0.990321562
7189,0.971745673
7190,0.923538347
7191,0.976971624
7192,0.541162874
7193,0.999999999
7194,0.990363222
7195,0.756030732
7196,0.995483936
7197,0.996916205
7198,0.977809017
7199,0.928719298
7200,0.936301439
7201,0.961562099
7202,0.832878697
7203,0.875092883
7204,0.966533012
7205,0.957797104
7206,0.898353762
7207,0.985175655
7208,0.98055932
7209,0.964778512
7210,0.943598395
7211,0.983634513
7212,0.987781297
7213,0.809977802
7214,1
7215,0.935054774
7216,0.830815885
7217,0.991916574
7218,0.999999997
7219,0.96541961
7220,0.940422873
7221,0.999999997
7222,0.9391954
7223,0.999999997
7224,0.990262275
7225,0.999999997
7226,0.999999997
7227,0.987727516
7228,0.950110609
7229,1
7230,0.999999998
7231,0.954392055
7232,0.980529278
7233,0.973306539
7234,0.852690723
7235,1
7236,0.954403012
7237,0.962219704
7238,0.984937848
7239,0.812970454
7240,0.942793252
7241,0.965790207
7242,0.966196468
7243,0.978829336
7244,0.999999992
7245,0.986253159
7246,0.987470424
7247,0.940231832
7248,0.973209877
7249,0.910697636
7250,0.979833449
7251,0.980099571
7252,0.999999995
7253,0.999999998
7254,0.786358854
7255,0.984301726
7256,0.92438853
7257,0.992152444
7258,0.990176381
7259,1
7260,0.984084354
7261,0.796266287
7262,0.837690658
7263,0.995014256
7264,0.953420317
7265,1
7266,0.950338521
7267,0.908952862
7268,0.988369826
7269,0.99619019
7270,0.876382248
7271,0.891079512
7272,0.840210349
7273,0.943681134
7274,0.999999996
7275,0.965433794
7276,0.999999998
7277,0.973638905
7278,0.989452868
7279,0.976274033
7280,0.996717073
7281,0.999999861
7282,0.799876927
7283,0.996801544
7284,0.965063654
7285,0.992030461
7286,0.999999993
7287,0.999999996
7288,0.961741645
7289,0.95806998
7290,0.98892408
7291,0.945154502
7292,0.999999999
7293,0.942217981
7294,0.999999998
7295,0.953930794
7296,0.936583133
7297,0.988635152
7298,0.995962524
7299,0.178029493
7300,0.999999997
7301,0.87941017
7302,0.962863427
7303,1
7304,0.984854459
7305,0.993592629
7306,0.88576863
7307,0.999999997
7308,0.999999999
7309,0.894468689
7310,0.921123667
7311,0.999999993
7312,0.972043901
7313,0.905533386
7314,0.902143842
7315,0.928084854
7316,0.931938212
7317,0.623953443
7318,0.966177501
7319,0.68138899
7320,0.999999998
7321,0.909739557
7322,0.751172967
7323,0.829417822
7324,0.446283841
7325,0.904856307
7326,0.938587921
7327,0.999999996
7328,0.91336957
7329,0.999999994
7330,0.700761721
7331,0.984232134
7332,0.791286705
7333,0.996857272
7334,0.999999999
7335,0.999999991
7336,0.999999996
7337,0.934322816
7338,0.923146354
7339,0.958816312
7340,0.975681212
7341,0.999999998
7342,0.995566351
7343,0.938900792
7344,0.997810741
7345,0.971625089
7346,0.996916638
7347,0.961858285
7348,0.915322526
7349,0.979718056
7350,0.999999995
7351,0.998012423
7352,0.999999997
7353,0.98356299
7354,0.999950694
7355,0.985994608
7356,0.965088821
7357,0.999999998
7358,0.892818041
7359,0.970616808
7360,0.965459173
7361,0.999999994
7362,0.930468021
7363,0.95330625
7364,0.940525277
7365,0.977223225
7366,0.970332904
7367,0.946610714
7368,0.996158231
7369,0.924498801
7370,0.980400399
7371,0.999999997
7372,0.802891948
7373,0.806567477
7374,0.83815307
7375,0.993079672
7376,0.916703086
7377,0.964598075
7378,0.798030758
7379,0.963267957
7380,0.999999996
7381,0.936231706
7382,0.816804098
7383,0.969931895
7384,0.95406672
7385,0.654736828
7386,1
7387,0.999224583
7388,0.991729794
7389,0.985120334
7390,0.999999987
7391,0.935709694
7392,0.946427221
7393,0.989736992
7394,0.988936436
7395,0.974987187
7396,0.991488471
7397,0.989146228
7398,0.999999996
7399,0.848223561
7400,0.814574102
7401,1
7402,0.999999998
7403,0.957171492
7404,0.979705062
7405,0.932101091
7406,0.994796401
7407,0.999999997
7408,0.956065713
7409,0.959416037
7410,0.948921651
7411,0.999119931
7412,0.988929898
7413,0.989783484
7414,0.990349246
7415,0.845126151
7416,0.98444383
7417,0.940892722
7418,0.999999998
7419,0.999999995
7420,0.947357552
7421,0.97210154
7422,0.852185152
7423,0.97541207
7424,0.999999993
7425,0.903058693
7426,0.999999993
7427,0.964754302
7428,1
7429,0.907794012
7430,0.947190813
7431,0.999999998
7432,0.344711632
7433,0.999999997
7434,0.999999995
7435,0.965121843
7436,0.85523052
7437,0.93739953
7438,0.765814669
7439,0.901583523
7440,0.896403422
7441,0.996814763
7442,0.984468003
7443,0.958401757
7444,0.961867098
7445,0.957884674
7446,0.978718351
7447,0.975132958
7448,0.896159313
7449,0.999999996
7450,1
7451,0.970302458
7452,0.98810866
7453,0.921142883
7454,0.993780051
7455,0.999999998
7456,0.485099765
7457,0.987023765
7458,0.984187536
7459,0.926082061
7460,0.999999994
7461,0.974402573
7462,0.958987002
7463,0.932229117
7464,0.984347091
7465,0.975424984
7466,0.999999992
7467,0.999999996
7468,0.950852075
7469,0.878217929
7470,0.955302962
7471,0.991410482
7472,0.982472548
7473,0.878758656
7474,0.999999996
7475,0.721897155
7476,0.999999997
7477,0.999999988
7478,0.967278228
7479,0.754185223
7480,0.883654712
7481,0.999999997
7482,0.963348402
7483,0.976468492
7484,0.962347818
7485,0.999999998
7486,0.605587347
7487,1
7488,0.999999996
7489,0.991699405
7490,0.946852189
7491,0.938642442
7492,0.532371984
7493,0.999999998
7494,0.985617686
7495,0.999999966
7496,0.985912121
7497,0.999999997
7498,0.802167268
7499,0.984660613
7500,0.574198857
7501,0.966051628
7502,0.995822491
7503,0.989389523
7504,0.876401626
7505,0.999999976
7506,0.878496513
7507,0.993348383
7508,0.931657432
7509,0.999999996
7510,0.995756637
7511,0.99584885
7512,0.947936064
7513,0.868992583
7514,0.999999997
7515,0.933102947
7516,0.935893283
7517,0.961610781
7518,0.964539551
7519,0.916308391
7520,0.952657902
7521,0.911136903
7522,0.951639378
7523,0.999999998
7524,0.908577436
7525,0.999999998
7526,0.994621977
7527,0.97602452
7528,0.889478247
7529,0.797158613
7530,0.999999996
7531,0.992471218
7532,0.962052453
7533,0.990157218
7534,0.937018634
7535,0.858431566
7536,0.956479914
7537,0.953188757
7538,0.926106479
7539,0.999999995
7540,0.951538571
7541,0.962755036
7542,0.992087674
7543,0.999999995
7544,0.629897829
7545,0.983122583
7546,0.968290946
7547,0.50842593
7548,1
7549,0.932606026
7550,0.820524981
7551,0.930466952
7552,0.999999996
7553,0.909899419
7554,0.990645954
7555,0.999999995
7556,0.979916469
7557,0.752596773
7558,0.979862249
7559,0.99063189
7560,0.999999998
7561,0.998074446
7562,0.999999999
7563,0.922374499
7564,0.980487412
7565,0.998212114
7566,0.625192905
7567,0.992968508
7568,0.972522319
7569,0.986357436
7570,0.995768173
7571,0.968697824
7572,0.999999994
7573,0.987840188
7574,0.915830061
7575,0.988940523
7576,0.950990997
7577,0.921281261
7578,0.584351209
7579,0.982406566
7580,0.999999996
7581,0.999999993
7582,0.98403265
7583,0.999999999
7584,0.952002564
7585,0.988396664
7586,0.93246378
7587,0.999999997
7588,0.968094993
7589,0.955930633
7590,0.999999999
7591,0.971782892
7592,0.909625034
7593,0.980409426
7594,0.907219133
7595,0.988405202
7596,0.957542751
7597,0.98360637
7598,0.946022756
7599,0.999999986
7600,0.967474784
7601,0.999999999
7602,0.970876734
7603,0.951682869
7604,0.50593888
7605,0.999999999
7606,0.982792395
7607,0.887307527
7608,0.999999998
7609,0.965021093
7610,0.972189708
7611,0.999999998
7612,0.942461736
7613,0.93613025
7614,0.775177386
7615,0.939992433
7616,0.936615542
7617,0.995101881
7618,0.976840577
7619,0.974743918
7620,0.993379172
7621,0.999999995
7622,0.801893348
7623,0.996127588
7624,0.992677989
7625,0.965228084
7626,0.982634322
7627,0.995209568
7628,0.922707821
7629,0.968574983
7630,0.999999996
7631,0.999999989
7632,0.970234614
7633,0.931147602
7634,1
7635,0.964891183
7636,0.938064451
7637,0.972246522
7638,0.946610592
7639,0.986199288
7640,0.999999997
7641,0.994418389
7642,0.999999971
7643,0.999234805
7644,0.965433794
7645,0.970576036
7646,0.93873335
7647,0.987916614
7648,0.971311343
7649,0.988130508
7650,0.896338089
7651,0.999999997
7652,0.937476538
7653,0.99109322
7654,0.961867098
7655,0.924674302
7656,0.978681806
7657,0.989308642
7658,0.843764901
7659,0.962598426
7660,0.844870755
7661,0.95968259
7662,0.936441191
7663,0.994373517
7664,0.984439359
7665,0.961844321
7666,0.894335882
7667,0.863314911
7668,0.897772386
7669,0.999049872
7670,0.9558096
7671,0.915454586
7672,0.389622397
7673,0.999999994
7674,0.624573311
7675,0.946482417
7676,0.999999998
7677,0.821438136
7678,0.966040335
7679,0.899781215
7680,0.919744946
7681,0.937941602
7682,0.991482091
7683,0.839332105
7684,0.999999996
7685,0.948736222
7686,0.942280734
7687,0.923922081
7688,0.950976735
7689,0.999999994
7690,0.995881825
7691,0.999999984
7692,0.83307863
7693,0.931151997
7694,0.975834147
7695,0.978971616
7696,0.777354572
7697,0.936791517
7698,0.983753078
7699,0.979889245
7700,0.981296657
7701,0.995802222
7702,0.947397797
7703,0.788439631
7704,0.966007458
7705,0.963043234
7706,0.946217183
7707,0.998209021
7708,1
7709,0.999999998
7710,0.923844148
7711,0.966578439
7712,0.985554857
7713,0.987945666
7714,0.970830957
7715,0.999999998
7716,0.805596079
7717,0.919556893
7718,0.999999998
7719,0.984394392
7720,0.985047342
7721,0.848790994
7722,1
7723,0.999999998
7724,0.984061074
7725,0.999999997
7726,0.936573499
7727,0.967465121
7728,0.947264519
7729,0.933710712
7730,0.980361118
7731,0.988609839
7732,0.950984184
7733,0.999999991
7734,0.981230089
7735,0.99599005
7736,0.877845865
7737,0.999999996
7738,0.999999991
7739,0.993000523
7740,0.974374113
7741,0.995882774
7742,0.971824699
7743,0.989490742
7744,0.977764644
7745,0.996768994
7746,0.990232755
7747,0.989496421
7748,0.966181462
7749,0.900937808
7750,0.960999026
7751,0.95595022
7752,0.721291815
7753,0.987597261
7754,0.999999999
7755,0.98749363
7756,0.999999997
7757,0.896599578
7758,0.843189037
7759,0.95796975
7760,0.887143014
7761,0.989577379
7762,0.903633141
7763,0.951719597
7764,0.999999997
7765,0.985453314
7766,0.990905395
7767,0.93871451
7768,0.951154012
7769,0.988848183
7770,0.966962848
7771,0.987720337
7772,0.979676432
7773,0.968293986
7774,0.92359973
7775,0.993146069
7776,0.88367989
7777,0.953079921
7778,0.8585992
7779,0.995066599
7780,0.999999998
7781,0.999999995
7782,1
7783,0.675467858
7784,0.727890608
7785,0.999999998
7786,0.995215397
7787,0.906606039
7788,0.999473986
7789,0.942686465
7790,0.898675072
7791,0.940347341
7792,0.989502708
7793,0.952813959
7794,0.90532017
7795,0.906403972
7796,0.99366594
7797,0.978779806
7798,0.999999998
7799,0.963599384
7800,0.997655611
7801,0.81358561
7802,0.967965684
7803,0.984581129
7804,0.911649883
7805,0.995457774
7806,0.978384075
7807,0.89774248
7808,0.959924286
7809,0.959922776
7810,0.919275575
7811,0.999999996
7812,0.967551725
7813,0.934125393
7814,0.908872204
7815,0.97900023
7816,1
7817,0.970457442
7818,0.943554766
7819,0.9907494
7820,0.784392249
7821,0.988072843
7822,0.980086842
7823,0.95236818
7824,0.999999999
7825,0.821966681
7826,0.987812631
7827,0.466888593
7828,0.999999999
7829,0.946741368
7830,0.97606679
7831,0.979499852
7832,0.967145542
7833,0.948693267
7834,0.999999997
7835,0.999999995
7836,0.999999997
7837,0.918408237
7838,0.980400399
7839,0.951280911
7840,0.961840993
7841,0.998050442
7842,1
7843,0.995790803
7844,1
7845,0.896333227
7846,0.937866605
7847,0.93678003
7848,0.999999993
7849,0.928175105
7850,0.991074074
7851,0.947994256
7852,0.999999989
7853,0.886549439
7854,0.986731526
7855,0.878409277
7856,0.883567309
7857,0.880870976
7858,0.999999995
7859,0.970412836
7860,0.980135664
7861,0.9947146
7862,0.997429473
7863,0.968308962
7864,0.956016573
7865,0.999999998
7866,0.979703445
7867,0.998254677
7868,0.940378411
7869,0.999999998
7870,0.999999996
7871,0.896521554
7872,0.968895731
7873,0.792161945
7874,0.984646267
7875,0.985244816
7876,0.997017169
7877,0.942076137
7878,1
7879,0.852193566
7880,0.935159663
7881,0.912518578
7882,0.999999987
7883,0.987415811
7884,0.950140495
7885,0.991435044
7886,0.990262275
7887,0.877204291
7888,0.988061432
7889,0.839720659
7890,0.83558641
7891,0.985045136
7892,0.893809464
7893,0.951135044
7894,0.935302956
7895,0.782347647
7896,0.999999993
7897,0.946911221
7898,0.778180381
7899,0.999999995
7900,0.864984591
7901,0.990840237
7902,0.994191645
7903,0.999999716
7904,0.431127571
7905,0.902515072
7906,0.994524538
7907,0.974923146
7908,0.990423656
7909,0.986475134
7910,0.306695315
7911,0.989174863
7912,0.929089844
7913,0.994475631
7914,0.998761082
7915,0.999999996
7916,0.925344001
7917,0.983368816
7918,0.856496326
7919,0.919753313
7920,0.917586521
7921,0.857051875
7922,0.944430552
7923,0.990278185
7924,0.893937842
7925,0.92471181
7926,0.999999994
7927,0.98051454
7928,0.944312262
7929,0.999999998
7930,0.786360015
7931,0.999244013
7932,0.469082771
7933,0.922538881
7934,0.970911621
7935,0.96765557
7936,0.971122819
7937,0.999999993
7938,0.989769268
7939,0.959517256
7940,0.942806172
7941,0.990121784
7942,0.952238837
7943,0.945026265
7944,0.999999999
7945,0.877691417
7946,0.999999985
7947,0.519695238
7948,0.994743531
7949,0.990786754
7950,0.967535141
7951,0.710398787
7952,0.759825989
7953,0.848310799
7954,0.916468069
7955,0.999999992
7956,0.999999997
7957,0.999999999
7958,0.999999999
7959,0.970876621
7960,0.962838703
7961,0.999999986
7962,0.909299352
7963,0.981278414
7964,0.940472689
7965,0.930717689
7966,0.970234614
7967,0.787178304
7968,0.990715603
7969,0.999999998
7970,0.993889752
7971,0.990399949
7972,0.999999998
7973,0.988573417
7974,0.928369658
7975,0.9730126
7976,0.999999999
7977,0.980410364
7978,0.795160505
7979,0.957042713
7980,1
7981,0.991475309
7982,0.973771508
7983,0.972213251
7984,0.945334835
7985,0.894313005
7986,0.949178334
7987,0.970184255
7988,0.90602484
7989,0.97052639
7990,0.976940642
7991,0.99068147
7992,0.900257276
7993,0.907496198
7994,0.783066581
7995,0.999999994
7996,0.980402451
7997,1
7998,0.856429693
7999,0.828061624
8000,0.992802279
8001,0.949601876
8002,0.863201527
8003,0.936578575
8004,0.903994518
8005,0.982146825
8006,0.998470983
8007,0.936564288
8008,0.965135335
8009,0.752539203
8010,0.94132684
8011,0.922231897
8012,0.969225609
8013,0.996295952
8014,0.928693878
8015,0.918861844
8016,0.999999996
8017,0.925610133
8018,0.943997077
8019,0.999999998
8020,0.959307712
8021,0.999999997
8022,0.974552655
8023,0.999999999
8024,0.985981656
8025,0.820646618
8026,0.996801544
8027,0.944025605
8028,0.985749081
8029,0.977202247
8030,0.895810339
8031,0.896161531
8032,0.999999999
8033,0.968594724
8034,0.91037893
8035,0.999999964
8036,0.980083958
8037,0.987944408
8038,0.913513504
8039,0.997140846
8040,0.995716319
8041,0.881560652
8042,0.999999994
8043,0.984896908
8044,0.90554596
8045,0.999999998
8046,0.994843345
8047,0.971916099
8048,0.971046545
8049,0.978840505
8050,0.994736955
8051,0.844264327
8052,0.962863427
8053,0.970726688
8054,1
8055,0.980324517
8056,0.895439544
8057,0.935869015
8058,1
8059,0.915646924
8060,0.949670544
8061,0.999999996
8062,0.973494717
8063,0.948418901
8064,0.975836446
8065,0.935395
8066,0.993365548
8067,0.999999996
8068,0.983391688
8069,0.999999996
8070,0.853129188
8071,0.938834994
8072,0.862389678
8073,0.999999999
8074,0.95651482
8075,0.97508489
8076,0.99999999
8077,0.954022909
8078,0.921205815
8079,0.962904021
8080,0.924018086
8081,0.999999994
8082,0.901355786
8083,0.894074283
8084,0.996769037
8085,0.999999994
8086,0.999999996
8087,0.998174531
8088,0.999999983
8089,0.850584405
8090,0.999999994
8091,0.618556586
8092,0.991231388
8093,0.952142365
8094,0.98584616
8095,0.983444209
8096,0.983657577
8097,0.987738842
8098,0.996305304
8099,0.996145206
8100,0.990219594
8101,0.995320243
8102,0.956804488
8103,0.999999996
8104,0.943625876
8105,0.999999997
8106,1
8107,0.973369111
8108,0.988218697
8109,0.774817873
8110,0.980158755
8111,0.962836654
8112,0.9972647
8113,0.979953918
8114,0.996103192
8115,0.999999994
8116,0.926435834
8117,0.999999998
8118,0.949594394
8119,0.999999999
8120,0.977562055
8121,0.949646974
8122,0.991228602
8123,0.949879733
8124,0.996729678
8125,0.993916561
8126,0.986824088
8127,0.980666233
8128,0.959572594
8129,0.980441729
8130,0.959719983
8131,0.97971341
8132,0.8461296
8133,0.909292463
8134,0.985620329
8135,0.974078511
